1, 71.52
2, 76.42
3, 78
4, 81.79
5, 79.9
6, 73.74
7, 82.34
8, 84.06
9, 81
10, 78.84
11, 79.76
12, 79.81
13, 83.52
14, 83.4
15, 78.56
16, 83.67
17, 75.52
18, 80.03
19, 82.3
20, 79.44
21, 84.25
22, 82.77
23, 78.87
24, 84.68
25, 76.98
26, 74.32
27, 76.59
28, 85.51
29, 78.18
30, 78.05
31, 84.32
32, 81.79
33, 82.67
34, 84.09
35, 79.19
36, 83.22
37, 81.24
38, 82.02
39, 80.76
40, 80.71
